CURSO_ACADEMICO;TIPO_ESTUDIO;ESTUDIO;LOCALIDAD;CENTRO;ASIGNATURA;TIPO_ASIGNATURA;CLASE_ASIGNATURA;TASA_EXITO;TASA_RENDIMIENTO;TASA_EVALUACION;ALUMNOS_EVALUADOS;ALUMNOS_SUPERADOS;ALUMNOS_PRESENTADOS;MEDIA_CONVOCATORIAS_CONSUMIDAS;FECHA_ACTUALIZACION
2021;Máster;Máster: Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Huesca;Facultad de Ciencias Humanas y de la Educación;La evaluación del desarrollo del lenguaje y la comunicación;Normal;Obligatoria;100.00;100.00;100.00;11;11;11;1.18;25/09/2022
2021;Máster;Máster: Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Huesca;Facultad de Ciencias Humanas y de la Educación;Técnicas e higiene vocal para el uso correcto de la voz;Normal;Optativa;100.00;100.00;100.00;4;4;4;1.00;25/09/2022
2021;Máster;Máster: Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Huesca;Facultad de Ciencias Humanas y de la Educación;Evaluación de los procesos cognitivo-lingüísticos implicados en el aprendizaje lecto-escritor;Normal;Obligatoria;100.00;100.00;100.00;11;11;11;1.00;25/09/2022
2021;Máster;Máster: Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Huesca;Facultad de Ciencias Humanas y de la Educación;Evaluación de la lectura en sordos. Hacia una educación inclusiva;Normal;Optativa;100.00;100.00;100.00;1;1;1;1.00;25/09/2022
2021;Máster;Máster: Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Huesca;Facultad de Ciencias Humanas y de la Educación;La intervención en trastornos específicos y derivados de otros procesos y alteraciones;Normal;Optativa;100.00;100.00;100.00;6;6;6;1.00;25/09/2022
2021;Máster;Máster: Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Huesca;Facultad de Ciencias Humanas y de la Educación;Prevención de las dificultades lecto-escritoras en el ámbito educativo;Normal;Obligatoria;100.00;90.91;90.91;11;10;10;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Diseño de servicios;Normal;Obligatoria;100.00;100.00;100.00;10;10;10;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Dirección de la creatividad en el entorno profesional;Normal;Obligatoria;100.00;100.00;100.00;9;9;9;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Diseño y contexto social;Normal;Obligatoria;100.00;100.00;100.00;10;10;10;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Desarrollo avanzado de producto;Normal;Obligatoria;100.00;100.00;100.00;9;9;9;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Comunicación y presentación de producto;Normal;Obligatoria;100.00;100.00;100.00;10;10;10;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Trabajo fin de Máster;Trabajo fin de máster;Trabajo fin de máster;100.00;100.00;100.00;4;4;4;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Prácticas en empresas I;Prácticas externas;Optativa;100.00;66.67;66.67;3;2;2;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Prácticas en empresas II;Prácticas externas;Optativa;100.00;100.00;100.00;6;6;6;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Diseño y valor cultural;Normal;Optativa;100.00;50.00;50.00;2;1;1;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Internet para las cosas;Normal;Optativa;;;;1;0;0;;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Diseño de interacción digital;Normal;Optativa;100.00;100.00;100.00;4;4;4;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Diseño de producto y percepción del usuario;Normal;Optativa;100.00;100.00;100.00;7;7;7;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Modelado 3D con smart geometry;Normal;Optativa;100.00;100.00;100.00;5;5;5;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Diseño para fabricación aditiva;Normal;Optativa;100.00;100.00;100.00;2;2;2;1.00;25/09/2022
2021;Máster;Máster: Ingeniería de Diseño de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Diseño para la sostenibilidad;Normal;Optativa;100.00;100.00;100.00;3;3;3;1.00;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Gestión de proyectos en información y comunicación;Normal;Obligatoria;100.00;80.95;80.95;21;17;17;1.00;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Métodos de análisis en información y comunicación;Normal;Obligatoria;88.24;65.22;73.91;23;15;17;1.13;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Tecnologías de Información y Comunicación;Normal;Obligatoria;94.74;81.82;86.36;22;18;19;1.11;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Sistemas de gestión de documentos;Normal;Obligatoria;100.00;85.71;85.71;21;18;18;1.00;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Gestión de la comunicación estratégica;Normal;Obligatoria;100.00;72.73;72.73;22;16;16;1.00;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Usos y consumos de información digital;Normal;Optativa;75.00;50.00;66.67;6;3;4;1.00;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Evaluación de herramientas para la gestión de la información;Normal;Optativa;100.00;60.00;60.00;5;3;3;1.00;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Auditoría de recursos de información;Normal;Optativa;100.00;60.00;60.00;5;3;3;1.00;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Gestión de contenidos, comunidades y redes sociales;Normal;Optativa;100.00;81.25;81.25;16;13;13;1.00;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Marca corporativa digital;Normal;Optativa;100.00;75.00;75.00;8;6;6;1.17;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Relaciones con los medios de comunicación;Normal;Optativa;100.00;81.25;81.25;16;13;13;1.00;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Organización de eventos y protocolo.;Normal;Optativa;90.00;75.00;83.33;12;9;10;1.11;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Prácticas externas;Prácticas externas;Prácticas externas;100.00;68.75;68.75;16;11;11;1.00;25/09/2022
2021;Máster;Máster: Consultoría de Información y Comunicación Digital;Zaragoza;Facultad de Filosofía y Letras;Trabajo fin de Máster;Trabajo fin de máster;Trabajo fin de máster;;;100.00;1;0;1;;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Fundamentación epistemológica y producción de conocimiento científico;Normal;Obligatoria;100.00;100.00;100.00;13;13;13;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Diseño de investigación educativa I;Normal;Obligatoria;86.67;86.67;100.00;15;13;15;1.29;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Diseño de investigación educativa II;Normal;Obligatoria;100.00;100.00;100.00;13;13;13;1.21;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Tendencias en investigación educativa;Normal;Obligatoria;100.00;100.00;100.00;11;11;11;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Trabajo fin de máster;Trabajo fin de máster;Trabajo fin de máster;66.67;50.00;75.00;4;2;3;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Documentación y comunicación de resultados de investigación;Normal;Optativa;100.00;100.00;100.00;11;11;11;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Alfabetización en ciencias experimentales y matemáticas: enfoques de investigación educativa;Normal;Optativa;100.00;100.00;100.00;3;3;3;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Competencias del formador;Normal;Optativa;100.00;100.00;100.00;9;9;9;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Desarrollo social y personal: investigación sobre inteligencia emocional y optimismo;Normal;Optativa;100.00;100.00;100.00;6;6;6;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Identidad y diversidad: creación de identidades culturales;Normal;Optativa;100.00;100.00;100.00;9;9;9;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;La formación de lectores. Modelos de investigación;Normal;Optativa;100.00;100.00;100.00;4;4;4;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Nuevas realidades en educación no formal e informal;Normal;Optativa;100.00;100.00;100.00;5;5;5;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Optimización de las competencias en el desarrollo infantil y juvenil;Normal;Optativa;100.00;100.00;100.00;3;3;3;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Planificación y evaluación de las enseñanzas. Perspectivas innovadoras;Normal;Optativa;100.00;100.00;100.00;6;6;6;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Análisis de materiales educativos digitales;Normal;Optativa;100.00;100.00;100.00;7;7;7;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Educación física, promoción de la actividad física y calidad de vida;Normal;Optativa;100.00;100.00;100.00;4;4;4;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Educación lingüística en una sociedad plurilingüe;Normal;Optativa;100.00;100.00;100.00;3;3;3;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;E-learning;Normal;Optativa;100.00;100.00;100.00;4;4;4;1.25;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Investigación en didáctica de la expresión artística;Normal;Optativa;100.00;100.00;100.00;3;3;3;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Investigación en interacción didáctica;Normal;Optativa;100.00;100.00;100.00;5;5;5;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Políticas y prácticas de inclusión;Normal;Optativa;100.00;100.00;100.00;8;8;8;1.00;25/09/2022
2021;Máster;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Zaragoza;Facultad de Educación;Avances en la investigación sobre los trastornos del aprendizaje, el lenguaje y la comunicación;Normal;Optativa;100.00;100.00;100.00;3;3;3;1.00;25/09/2022
2021;Máster;Máster: Gestión Administrativa;Zaragoza;Facultad de Derecho;Derecho Constitucional;Normal;Obligatoria;100.00;100.00;100.00;13;13;13;1.00;25/09/2022
2021;Máster;Máster: Gestión Administrativa;Zaragoza;Facultad de Derecho;Gestión y sistema penal;Normal;Obligatoria;100.00;100.00;100.00;14;14;14;1.00;25/09/2022
2021;Máster;Máster: Gestión Administrativa;Zaragoza;Facultad de Derecho;Derecho Administrativo y Corporativo;Normal;Obligatoria;100.00;100.00;100.00;12;12;12;1.00;25/09/2022
2021;Máster;Máster: Gestión Administrativa;Zaragoza;Facultad de Derecho;Derecho Fiscal;Normal;Obligatoria;100.00;100.00;100.00;10;10;10;1.00;25/09/2022
2021;Máster;Máster: Gestión Administrativa;Zaragoza;Facultad de Derecho;La dinámica del Derecho civil en el ámbito personal y familiar;Normal;Obligatoria;100.00;100.00;100.00;12;12;12;1.00;25/09/2022
2021;Máster;Máster: Gestión Administrativa;Zaragoza;Facultad de Derecho;Derecho Civil Patrimonial;Normal;Obligatoria;100.00;100.00;100.00;11;11;11;1.00;25/09/2022
2021;Máster;Máster: Gestión Administrativa;Zaragoza;Facultad de Derecho;Regulación mercantil aplicada a la actividad de gestión administrativa de la empresa;Normal;Obligatoria;100.00;100.00;100.00;10;10;10;1.00;25/09/2022
2021;Máster;Máster: Gestión Administrativa;Zaragoza;Facultad de Derecho;Derecho Laboral;Normal;Obligatoria;100.00;100.00;100.00;10;10;10;1.00;25/09/2022
2021;Máster;Máster: Gestión Administrativa;Zaragoza;Facultad de Derecho;Prácticas externas;Prácticas externas;Prácticas externas;100.00;100.00;100.00;10;10;10;1.00;25/09/2022
2021;Máster;Máster: Gestión Administrativa;Zaragoza;Facultad de Derecho;Trabajo fin de Máster;Trabajo fin de máster;Trabajo fin de máster;100.00;50.00;50.00;12;6;6;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Psicología del desarrollo y de la educación;Normal;Obligatoria;99.29;98.58;99.29;424;418;421;1.03;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Huesca;Facultad de Ciencias Humanas y de la Educación;Psicología del desarrollo y de la educación;Normal;Obligatoria;100.00;100.00;100.00;30;30;30;1.10;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología del desarrollo y de la educación;Normal;Obligatoria;100.00;86.67;86.67;15;13;13;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Procesos y contextos educativos;Normal;Obligatoria;99.77;97.03;97.26;438;425;426;1.02;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Huesca;Facultad de Ciencias Humanas y de la Educación;Procesos y contextos educativos;Normal;Obligatoria;100.00;96.77;96.77;31;30;30;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Procesos y contextos educativos;Normal;Obligatoria;100.00;85.71;85.71;14;12;12;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Sociedad, familia y procesos grupales;Normal;Obligatoria;98.34;97.41;99.06;425;414;421;1.04;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Huesca;Facultad de Ciencias Humanas y de la Educación;Sociedad, familia y procesos grupales;Normal;Obligatoria;100.00;100.00;100.00;30;30;30;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Sociedad, familia y procesos grupales;Normal;Obligatoria;100.00;85.71;85.71;14;12;12;1.17;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Contenidos disciplinares de geografía;Normal;Optativa;100.00;100.00;100.00;33;33;33;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Contenidos disciplinares de historia;Normal;Optativa;100.00;100.00;100.00;23;23;23;1.04;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Contenidos disciplinares de historia del arte;Normal;Optativa;97.44;95.00;97.50;40;38;39;1.09;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Diseño curricular e instruccional de ciencias sociales y filosofía;Normal;Optativa;96.15;91.91;95.59;136;125;130;1.23;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Diseño de actividades de aprendizaje de geografía e historia;Normal;Optativa;100.00;94.19;94.19;86;81;81;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Innovación e investigación educativa en geografía e historia;Normal;Optativa;100.00;93.33;93.33;90;84;84;1.03;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Practicum I;Prácticas externas;Prácticas externas;100.00;98.59;98.59;426;420;420;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Huesca;Facultad de Ciencias Humanas y de la Educación;Practicum I;Prácticas externas;Prácticas externas;100.00;100.00;100.00;32;32;32;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Practicum I;Prácticas externas;Prácticas externas;100.00;84.62;84.62;13;11;11;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Practicum II (Esp Geografía e Historia);Prácticas externas;Prácticas externas;100.00;98.78;98.78;82;81;81;1.01;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Trabajo fin de Máster (Esp Geografía e Historia);Trabajo fin de máster;Trabajo fin de máster;97.78;91.67;93.75;48;44;45;1.05;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Contenidos disciplinares de filosofía;Normal;Optativa;100.00;93.33;93.33;15;14;14;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Diseño de actividades de aprendizaje de filosofía;Normal;Optativa;100.00;93.33;93.33;15;14;14;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Innovación e investigación educativa en filosofía;Normal;Optativa;100.00;93.33;93.33;15;14;14;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Prácticum II (Esp Filosofía);Prácticas externas;Prácticas externas;100.00;94.12;94.12;17;16;16;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Trabajo fin de Máster (Esp Filosofía);Trabajo fin de máster;Trabajo fin de máster;100.00;100.00;100.00;12;12;12;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Contenidos disciplinares de economía y empresa;Normal;Optativa;96.55;96.55;100.00;29;28;29;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Diseño de actividades de aprendizaje de economía y empresa;Normal;Optativa;96.43;96.43;100.00;28;27;28;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Innovación e investigación educativa en economía y empresa;Normal;Optativa;96.43;96.43;100.00;28;27;28;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Practicum II (Esp Economía y Empresa);Prácticas externas;Prácticas externas;96.88;96.88;100.00;32;31;32;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Trabajo fin de Máster (Esp Economía y Empresa);Trabajo fin de máster;Trabajo fin de máster;100.00;96.15;96.15;26;25;25;1.08;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Contenidos disciplinares de matemáticas;Normal;Optativa;100.00;100.00;100.00;27;27;27;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Diseño curricular e instruccional de matemáticas;Normal;Optativa;100.00;95.45;95.45;22;21;21;1.05;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Diseño de actividades de aprendizaje de matemáticas;Normal;Optativa;100.00;100.00;100.00;21;21;21;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Innovación e investigación educativa en matemáticas;Normal;Optativa;100.00;100.00;100.00;23;23;23;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Prácticum II (Esp Matemáticas);Prácticas externas;Prácticas externas;100.00;91.67;91.67;24;22;22;1.09;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Trabajo fin de Máster (Esp Matemáticas);Trabajo fin de máster;Trabajo fin de máster;100.00;84.62;84.62;13;11;11;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Contenidos disciplinares de tecnología;Normal;Optativa;83.33;71.43;85.71;7;5;6;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Contenidos disciplinares de informática;Normal;Optativa;100.00;95.45;95.45;22;21;21;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Diseño curricular e instruccional de tecnología e informática;Normal;Optativa;100.00;92.31;92.31;26;24;24;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Diseño de actividades de aprendizaje de tecnología e informática;Normal;Optativa;100.00;92.86;92.86;28;26;26;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Innovación e investigación educativa en tecnología e informática;Normal;Optativa;100.00;92.31;92.31;26;24;24;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Prácticum II (Esp Tecnología e Informática);Prácticas externas;Prácticas externas;100.00;91.30;91.30;23;21;21;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Trabajo fin de Máster (Esp Tecnología e Informática);Trabajo fin de máster;Trabajo fin de máster;100.00;93.33;93.33;15;14;14;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Contenidos disciplinares en biología;Normal;Optativa;100.00;83.33;83.33;12;10;10;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Contenidos disciplinares de geología;Normal;Optativa;100.00;96.97;96.97;33;32;32;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Diseño curricular e instruccional de ciencias experimentales;Normal;Optativa;100.00;91.55;91.55;71;65;65;1.09;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Diseño de actividades de aprendizaje de biología y geología;Normal;Optativa;100.00;90.24;90.24;41;37;37;1.03;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Innovación e investigación educativa en biología y geología;Normal;Optativa;100.00;90.24;90.24;41;37;37;1.03;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Prácticum II (Esp Biología y Geología);Prácticas externas;Prácticas externas;100.00;93.18;93.18;44;41;41;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Trabajo fin de Máster (Esp Biología y Geología);Trabajo fin de máster;Trabajo fin de máster;100.00;93.75;93.75;32;30;30;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Contenidos disciplinares de física;Normal;Optativa;100.00;90.00;90.00;10;9;9;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Contenidos disciplinares de química;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.00;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Diseño de actividades de aprendizaje de física y química;Normal;Optativa;92.59;89.29;96.43;28;25;27;1.08;25/09/2022
2021;Máster;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Zaragoza;Facultad de Educación;Innovación e investigación educativa en física y química;Normal;Optativa;96.30;92.86;96.43;28;26;27;1.00;25/09/2022
